year;abbr;canton;age;sex;population
1991;LU;Luzern;76;2;1087
1991;LU;Luzern;77;2;1133
1991;LU;Luzern;78;2;1080
1991;LU;Luzern;79;2;1095
1991;LU;Luzern;80;2;1094
1991;LU;Luzern;81;2;991
1991;LU;Luzern;82;2;853
1991;LU;Luzern;83;2;821
1991;LU;Luzern;84;2;711
1991;LU;Luzern;85;2;657
1991;LU;Luzern;86;2;557
1991;LU;Luzern;87;2;470
1991;LU;Luzern;88;2;383
1991;LU;Luzern;89;2;320
1991;LU;Luzern;90;2;253
1991;LU;Luzern;91;2;217
1991;LU;Luzern;92;2;139
1991;LU;Luzern;93;2;121
1991;LU;Luzern;94;2;61
1991;LU;Luzern;95;2;63
1991;LU;Luzern;96;2;33
1991;LU;Luzern;97;2;16
1991;LU;Luzern;98;2;13
1991;LU;Luzern;99+;2;25
1991;UR;Uri;0;1;210
1991;UR;Uri;1;1;249
1991;UR;Uri;2;1;233
1991;UR;Uri;3;1;209
1991;UR;Uri;4;1;238
1991;UR;Uri;5;1;246
1991;UR;Uri;6;1;209
1991;UR;Uri;7;1;240
1991;UR;Uri;8;1;230
1991;UR;Uri;9;1;226
1991;UR;Uri;10;1;231
1991;UR;Uri;11;1;242
1991;UR;Uri;12;1;242
1991;UR;Uri;13;1;230
1991;UR;Uri;14;1;255
1991;UR;Uri;15;1;240
1991;UR;Uri;16;1;263
1991;UR;Uri;17;1;278
1991;UR;Uri;18;1;302
1991;UR;Uri;19;1;290
1991;UR;Uri;20;1;273
1991;UR;Uri;21;1;297
1991;UR;Uri;22;1;308
1991;UR;Uri;23;1;287
1991;UR;Uri;24;1;308
1991;UR;Uri;25;1;313
1991;UR;Uri;26;1;339
1991;UR;Uri;27;1;336
1991;UR;Uri;28;1;308
1991;UR;Uri;29;1;297
1991;UR;Uri;30;1;264
1991;UR;Uri;31;1;286
1991;UR;Uri;32;1;302
1991;UR;Uri;33;1;287
1991;UR;Uri;34;1;249
1991;UR;Uri;35;1;298
1991;UR;Uri;36;1;259
1991;UR;Uri;37;1;275
1991;UR;Uri;38;1;261
1991;UR;Uri;39;1;266
1991;UR;Uri;40;1;252
1991;UR;Uri;41;1;238
1991;UR;Uri;42;1;258
1991;UR;Uri;43;1;269
1991;UR;Uri;44;1;222
1991;UR;Uri;45;1;231
1991;UR;Uri;46;1;214
1991;UR;Uri;47;1;231
1991;UR;Uri;48;1;187
1991;UR;Uri;49;1;219
1991;UR;Uri;50;1;185
1991;UR;Uri;51;1;185
1991;UR;Uri;52;1;153
1991;UR;Uri;53;1;190
1991;UR;Uri;54;1;172
1991;UR;Uri;55;1;159
1991;UR;Uri;56;1;192
1991;UR;Uri;57;1;164
1991;UR;Uri;58;1;159
1991;UR;Uri;59;1;167
1991;UR;Uri;60;1;150
1991;UR;Uri;61;1;170
1991;UR;Uri;62;1;146
1991;UR;Uri;63;1;157
1991;UR;Uri;64;1;174
1991;UR;Uri;65;1;163
1991;UR;Uri;66;1;136
1991;UR;Uri;67;1;148
1991;UR;Uri;68;1;147
1991;UR;Uri;69;1;148
1991;UR;Uri;70;1;147
1991;UR;Uri;71;1;124
1991;UR;Uri;72;1;118
1991;UR;Uri;73;1;106
1991;UR;Uri;74;1;112
1991;UR;Uri;75;1;111
1991;UR;Uri;76;1;102
1991;UR;Uri;77;1;99
1991;UR;Uri;78;1;91
1991;UR;Uri;79;1;91
1991;UR;Uri;80;1;86
1991;UR;Uri;81;1;66
1991;UR;Uri;82;1;58
1991;UR;Uri;83;1;56
1991;UR;Uri;84;1;41
1991;UR;Uri;85;1;32
1991;UR;Uri;86;1;16
1991;UR;Uri;87;1;25
1991;UR;Uri;88;1;15
1991;UR;Uri;89;1;21
1991;UR;Uri;90;1;17
1991;UR;Uri;91;1;7
1991;UR;Uri;92;1;5
1991;UR;Uri;93;1;3
1991;UR;Uri;94;1;2
1991;UR;Uri;95;1;2
1991;UR;Uri;96;1;2
1991;UR;Uri;97;1;3
1991;UR;Uri;98;1;0
1991;UR;Uri;99+;1;0
1991;UR;Uri;0;2;234
1991;UR;Uri;1;2;234
1991;UR;Uri;2;2;199
1991;UR;Uri;3;2;234
1991;UR;Uri;4;2;239
1991;UR;Uri;5;2;232
1991;UR;Uri;6;2;223
1991;UR;Uri;7;2;228
1991;UR;Uri;8;2;213
1991;UR;Uri;9;2;222
1991;UR;Uri;10;2;204
1991;UR;Uri;11;2;246
1991;UR;Uri;12;2;238
1991;UR;Uri;13;2;222
1991;UR;Uri;14;2;236
1991;UR;Uri;15;2;240
1991;UR;Uri;16;2;243
1991;UR;Uri;17;2;253
1991;UR;Uri;18;2;241
1991;UR;Uri;19;2;267
1991;UR;Uri;20;2;277
1991;UR;Uri;21;2;256
1991;UR;Uri;22;2;281
1991;UR;Uri;23;2;292
1991;UR;Uri;24;2;275
1991;UR;Uri;25;2;310
1991;UR;Uri;26;2;310
1991;UR;Uri;27;2;313
1991;UR;Uri;28;2;276
1991;UR;Uri;29;2;298
1991;UR;Uri;30;2;242
1991;UR;Uri;31;2;276
1991;UR;Uri;32;2;264
1991;UR;Uri;33;2;243
1991;UR;Uri;34;2;257
1991;UR;Uri;35;2;253
1991;UR;Uri;36;2;256
1991;UR;Uri;37;2;211
1991;UR;Uri;38;2;207
1991;UR;Uri;39;2;242
1991;UR;Uri;40;2;222
1991;UR;Uri;41;2;218
1991;UR;Uri;42;2;211
1991;UR;Uri;43;2;195
1991;UR;Uri;44;2;222
1991;UR;Uri;45;2;217
1991;UR;Uri;46;2;226
1991;UR;Uri;47;2;198
1991;UR;Uri;48;2;200
1991;UR;Uri;49;2;200
1991;UR;Uri;50;2;181
1991;UR;Uri;51;2;183
1991;UR;Uri;52;2;154
1991;UR;Uri;53;2;196
1991;UR;Uri;54;2;149
1991;UR;Uri;55;2;174
1991;UR;Uri;56;2;164
1991;UR;Uri;57;2;151
1991;UR;Uri;58;2;185
1991;UR;Uri;59;2;183
1991;UR;Uri;60;2;152
1991;UR;Uri;61;2;168
1991;UR;Uri;62;2;153
1991;UR;Uri;63;2;149
1991;UR;Uri;64;2;166
1991;UR;Uri;65;2;180
1991;UR;Uri;66;2;168
1991;UR;Uri;67;2;167
1991;UR;Uri;68;2;173
1991;UR;Uri;69;2;153
1991;UR;Uri;70;2;175
1991;UR;Uri;71;2;136
1991;UR;Uri;72;2;150
1991;UR;Uri;73;2;143
1991;UR;Uri;74;2;133
1991;UR;Uri;75;2;121
1991;UR;Uri;76;2;120
1991;UR;Uri;77;2;109
1991;UR;Uri;78;2;141
1991;UR;Uri;79;2;108
1991;UR;Uri;80;2;96
1991;UR;Uri;81;2;85
1991;UR;Uri;82;2;110
1991;UR;Uri;83;2;92
1991;UR;Uri;84;2;61
1991;UR;Uri;85;2;59
1991;UR;Uri;86;2;40
1991;UR;Uri;87;2;52
1991;UR;Uri;88;2;45
1991;UR;Uri;89;2;35
1991;UR;Uri;90;2;18
1991;UR;Uri;91;2;27
1991;UR;Uri;92;2;6
1991;UR;Uri;93;2;15
1991;UR;Uri;94;2;9
1991;UR;Uri;95;2;4
1991;UR;Uri;96;2;4
1991;UR;Uri;97;2;1
1991;UR;Uri;98;2;3
1991;UR;Uri;99+;2;0
1991;SZ;Schwyz;0;1;803
1991;SZ;Schwyz;1;1;840
1991;SZ;Schwyz;2;1;768
1991;SZ;Schwyz;3;1;776
1991;SZ;Schwyz;4;1;821
1991;SZ;Schwyz;5;1;808
1991;SZ;Schwyz;6;1;811
1991;SZ;Schwyz;7;1;764
1991;SZ;Schwyz;8;1;791
1991;SZ;Schwyz;9;1;791
1991;SZ;Schwyz;10;1;729
1991;SZ;Schwyz;11;1;777
1991;SZ;Schwyz;12;1;791
1991;SZ;Schwyz;13;1;762
1991;SZ;Schwyz;14;1;692
1991;SZ;Schwyz;15;1;777
1991;SZ;Schwyz;16;1;766
1991;SZ;Schwyz;17;1;831
1991;SZ;Schwyz;18;1;772
1991;SZ;Schwyz;19;1;808
1991;SZ;Schwyz;20;1;851
1991;SZ;Schwyz;21;1;874
1991;SZ;Schwyz;22;1;914
1991;SZ;Schwyz;23;1;954
1991;SZ;Schwyz;24;1;962
1991;SZ;Schwyz;25;1;1022
1991;SZ;Schwyz;26;1;1042
1991;SZ;Schwyz;27;1;1119
1991;SZ;Schwyz;28;1;1027
1991;SZ;Schwyz;29;1;1042
1991;SZ;Schwyz;30;1;1040
1991;SZ;Schwyz;31;1;1039
1991;SZ;Schwyz;32;1;1031
1991;SZ;Schwyz;33;1;1077
1991;SZ;Schwyz;34;1;1024
1991;SZ;Schwyz;35;1;963
1991;SZ;Schwyz;36;1;909
1991;SZ;Schwyz;37;1;945
1991;SZ;Schwyz;38;1;893
1991;SZ;Schwyz;39;1;874
1991;SZ;Schwyz;40;1;809
1991;SZ;Schwyz;41;1;900
1991;SZ;Schwyz;42;1;881
1991;SZ;Schwyz;43;1;871
1991;SZ;Schwyz;44;1;845
1991;SZ;Schwyz;45;1;827
1991;SZ;Schwyz;46;1;811
1991;SZ;Schwyz;47;1;762
1991;SZ;Schwyz;48;1;804
1991;SZ;Schwyz;49;1;677
1991;SZ;Schwyz;50;1;680
1991;SZ;Schwyz;51;1;604
1991;SZ;Schwyz;52;1;614
1991;SZ;Schwyz;53;1;607
1991;SZ;Schwyz;54;1;569
1991;SZ;Schwyz;55;1;596
1991;SZ;Schwyz;56;1;563
1991;SZ;Schwyz;57;1;568
1991;SZ;Schwyz;58;1;523
1991;SZ;Schwyz;59;1;523
1991;SZ;Schwyz;60;1;502
1991;SZ;Schwyz;61;1;447
1991;SZ;Schwyz;62;1;425
1991;SZ;Schwyz;63;1;446
1991;SZ;Schwyz;64;1;435
1991;SZ;Schwyz;65;1;405
1991;SZ;Schwyz;66;1;389
1991;SZ;Schwyz;67;1;377
1991;SZ;Schwyz;68;1;352
1991;SZ;Schwyz;69;1;363
1991;SZ;Schwyz;70;1;349
1991;SZ;Schwyz;71;1;336
1991;SZ;Schwyz;72;1;290
1991;SZ;Schwyz;73;1;247
1991;SZ;Schwyz;74;1;262
1991;SZ;Schwyz;75;1;256
1991;SZ;Schwyz;76;1;223
1991;SZ;Schwyz;77;1;243
1991;SZ;Schwyz;78;1;203
1991;SZ;Schwyz;79;1;201
1991;SZ;Schwyz;80;1;193
1991;SZ;Schwyz;81;1;159
1991;SZ;Schwyz;82;1;145
1991;SZ;Schwyz;83;1;107
1991;SZ;Schwyz;84;1;87
1991;SZ;Schwyz;85;1;97
1991;SZ;Schwyz;86;1;76
1991;SZ;Schwyz;87;1;57
1991;SZ;Schwyz;88;1;42
1991;SZ;Schwyz;89;1;34
1991;SZ;Schwyz;90;1;26
1991;SZ;Schwyz;91;1;23
1991;SZ;Schwyz;92;1;15
1991;SZ;Schwyz;93;1;13
1991;SZ;Schwyz;94;1;8
1991;SZ;Schwyz;95;1;3
1991;SZ;Schwyz;96;1;1
1991;SZ;Schwyz;97;1;0
1991;SZ;Schwyz;98;1;2
1991;SZ;Schwyz;99+;1;0
1991;SZ;Schwyz;0;2;810
1991;SZ;Schwyz;1;2;805
1991;SZ;Schwyz;2;2;764
1991;SZ;Schwyz;3;2;807
1991;SZ;Schwyz;4;2;743
1991;SZ;Schwyz;5;2;781
1991;SZ;Schwyz;6;2;721
1991;SZ;Schwyz;7;2;756
1991;SZ;Schwyz;8;2;752
1991;SZ;Schwyz;9;2;747
1991;SZ;Schwyz;10;2;728
1991;SZ;Schwyz;11;2;717
1991;SZ;Schwyz;12;2;716
1991;SZ;Schwyz;13;2;638
1991;SZ;Schwyz;14;2;686
1991;SZ;Schwyz;15;2;696
1991;SZ;Schwyz;16;2;686
1991;SZ;Schwyz;17;2;689
1991;SZ;Schwyz;18;2;745
1991;SZ;Schwyz;19;2;794
1991;SZ;Schwyz;20;2;811
1991;SZ;Schwyz;21;2;841
1991;SZ;Schwyz;22;2;880
1991;SZ;Schwyz;23;2;923
1991;SZ;Schwyz;24;2;1009
1991;SZ;Schwyz;25;2;1029
1991;SZ;Schwyz;26;2;1031
1991;SZ;Schwyz;27;2;1049
1991;SZ;Schwyz;28;2;1055
1991;SZ;Schwyz;29;2;1016
1991;SZ;Schwyz;30;2;971
1991;SZ;Schwyz;31;2;966
1991;SZ;Schwyz;32;2;989
1991;SZ;Schwyz;33;2;912
1991;SZ;Schwyz;34;2;913
1991;SZ;Schwyz;35;2;822
1991;SZ;Schwyz;36;2;891
1991;SZ;Schwyz;37;2;810
1991;SZ;Schwyz;38;2;836
1991;SZ;Schwyz;39;2;748
1991;SZ;Schwyz;40;2;767
1991;SZ;Schwyz;41;2;814
1991;SZ;Schwyz;42;2;779
1991;SZ;Schwyz;43;2;807
1991;SZ;Schwyz;44;2;742
1991;SZ;Schwyz;45;2;693
1991;SZ;Schwyz;46;2;712
1991;SZ;Schwyz;47;2;649
1991;SZ;Schwyz;48;2;711
1991;SZ;Schwyz;49;2;600
1991;SZ;Schwyz;50;2;639
1991;SZ;Schwyz;51;2;564
1991;SZ;Schwyz;52;2;562
1991;SZ;Schwyz;53;2;539
1991;SZ;Schwyz;54;2;535
1991;SZ;Schwyz;55;2;559
1991;SZ;Schwyz;56;2;533
1991;SZ;Schwyz;57;2;541
1991;SZ;Schwyz;58;2;544
1991;SZ;Schwyz;59;2;502
1991;SZ;Schwyz;60;2;499
1991;SZ;Schwyz;61;2;484
1991;SZ;Schwyz;62;2;497
1991;SZ;Schwyz;63;2;507
1991;SZ;Schwyz;64;2;441
1991;SZ;Schwyz;65;2;480
1991;SZ;Schwyz;66;2;409
1991;SZ;Schwyz;67;2;430
1991;SZ;Schwyz;68;2;423
1991;SZ;Schwyz;69;2;410
1991;SZ;Schwyz;70;2;412
1991;SZ;Schwyz;71;2;428
1991;SZ;Schwyz;72;2;356
1991;SZ;Schwyz;73;2;307
1991;SZ;Schwyz;74;2;360
1991;SZ;Schwyz;75;2;316
1991;SZ;Schwyz;76;2;330
1991;SZ;Schwyz;77;2;376
1991;SZ;Schwyz;78;2;365
1991;SZ;Schwyz;79;2;324
1991;SZ;Schwyz;80;2;281
1991;SZ;Schwyz;81;2;275
1991;SZ;Schwyz;82;2;246
1991;SZ;Schwyz;83;2;253
1991;SZ;Schwyz;84;2;198
1991;SZ;Schwyz;85;2;169
1991;SZ;Schwyz;86;2;140
1991;SZ;Schwyz;87;2;138
1991;SZ;Schwyz;88;2;113
1991;SZ;Schwyz;89;2;108
1991;SZ;Schwyz;90;2;82
1991;SZ;Schwyz;91;2;48
1991;SZ;Schwyz;92;2;39
1991;SZ;Schwyz;93;2;38
1991;SZ;Schwyz;94;2;11
1991;SZ;Schwyz;95;2;21
1991;SZ;Schwyz;96;2;4
1991;SZ;Schwyz;97;2;4
1991;SZ;Schwyz;98;2;1
1991;SZ;Schwyz;99+;2;2
1991;OW;Obwalden;0;1;216
1991;OW;Obwalden;1;1;200
1991;OW;Obwalden;2;1;205
1991;OW;Obwalden;3;1;216
1991;OW;Obwalden;4;1;225
1991;OW;Obwalden;5;1;207
1991;OW;Obwalden;6;1;207
1991;OW;Obwalden;7;1;208
1991;OW;Obwalden;8;1;185
1991;OW;Obwalden;9;1;197
1991;OW;Obwalden;10;1;217
1991;OW;Obwalden;11;1;224
1991;OW;Obwalden;12;1;208
1991;OW;Obwalden;13;1;203
1991;OW;Obwalden;14;1;207
1991;OW;Obwalden;15;1;210
1991;OW;Obwalden;16;1;212
1991;OW;Obwalden;17;1;222
1991;OW;Obwalden;18;1;213
1991;OW;Obwalden;19;1;251
1991;OW;Obwalden;20;1;224
1991;OW;Obwalden;21;1;245
1991;OW;Obwalden;22;1;219
1991;OW;Obwalden;23;1;241
1991;OW;Obwalden;24;1;230
1991;OW;Obwalden;25;1;277
1991;OW;Obwalden;26;1;294
1991;OW;Obwalden;27;1;259
1991;OW;Obwalden;28;1;260
1991;OW;Obwalden;29;1;254
1991;OW;Obwalden;30;1;267
1991;OW;Obwalden;31;1;263
1991;OW;Obwalden;32;1;268
1991;OW;Obwalden;33;1;249
1991;OW;Obwalden;34;1;239
1991;OW;Obwalden;35;1;239
1991;OW;Obwalden;36;1;229
1991;OW;Obwalden;37;1;243
1991;OW;Obwalden;38;1;225
1991;OW;Obwalden;39;1;218
1991;OW;Obwalden;40;1;254
1991;OW;Obwalden;41;1;239
1991;OW;Obwalden;42;1;206
1991;OW;Obwalden;43;1;214
1991;OW;Obwalden;44;1;209
1991;OW;Obwalden;45;1;198
1991;OW;Obwalden;46;1;205
1991;OW;Obwalden;47;1;180
1991;OW;Obwalden;48;1;188
1991;OW;Obwalden;49;1;168
1991;OW;Obwalden;50;1;154
1991;OW;Obwalden;51;1;158
1991;OW;Obwalden;52;1;149
1991;OW;Obwalden;53;1;146
1991;OW;Obwalden;54;1;122
1991;OW;Obwalden;55;1;118
1991;OW;Obwalden;56;1;107
1991;OW;Obwalden;57;1;142
1991;OW;Obwalden;58;1;134
1991;OW;Obwalden;59;1;109
1991;OW;Obwalden;60;1;131
1991;OW;Obwalden;61;1;107
1991;OW;Obwalden;62;1;119
1991;OW;Obwalden;63;1;97
1991;OW;Obwalden;64;1;114
1991;OW;Obwalden;65;1;92
1991;OW;Obwalden;66;1;110
1991;OW;Obwalden;67;1;104
1991;OW;Obwalden;68;1;112
1991;OW;Obwalden;69;1;108
1991;OW;Obwalden;70;1;123
1991;OW;Obwalden;71;1;92
1991;OW;Obwalden;72;1;93
1991;OW;Obwalden;73;1;98
1991;OW;Obwalden;74;1;80
1991;OW;Obwalden;75;1;84
1991;OW;Obwalden;76;1;83
1991;OW;Obwalden;77;1;92
1991;OW;Obwalden;78;1;90
1991;OW;Obwalden;79;1;70
1991;OW;Obwalden;80;1;71
1991;OW;Obwalden;81;1;57
1991;OW;Obwalden;82;1;66
1991;OW;Obwalden;83;1;46
1991;OW;Obwalden;84;1;36
1991;OW;Obwalden;85;1;34
1991;OW;Obwalden;86;1;26
1991;OW;Obwalden;87;1;18
1991;OW;Obwalden;88;1;20
1991;OW;Obwalden;89;1;15
1991;OW;Obwalden;90;1;9
1991;OW;Obwalden;91;1;9
1991;OW;Obwalden;92;1;2
1991;OW;Obwalden;93;1;5
1991;OW;Obwalden;94;1;1
1991;OW;Obwalden;95;1;2
1991;OW;Obwalden;96;1;0
1991;OW;Obwalden;97;1;0
1991;OW;Obwalden;98;1;0
1991;OW;Obwalden;99+;1;0
1991;OW;Obwalden;0;2;218
1991;OW;Obwalden;1;2;217
1991;OW;Obwalden;2;2;216
1991;OW;Obwalden;3;2;215
1991;OW;Obwalden;4;2;191
1991;OW;Obwalden;5;2;202
1991;OW;Obwalden;6;2;188
1991;OW;Obwalden;7;2;207
1991;OW;Obwalden;8;2;195
1991;OW;Obwalden;9;2;234
1991;OW;Obwalden;10;2;195
1991;OW;Obwalden;11;2;220
1991;OW;Obwalden;12;2;196
1991;OW;Obwalden;13;2;187
1991;OW;Obwalden;14;2;207
1991;OW;Obwalden;15;2;188
1991;OW;Obwalden;16;2;173
1991;OW;Obwalden;17;2;188
1991;OW;Obwalden;18;2;186
1991;OW;Obwalden;19;2;193
1991;OW;Obwalden;20;2;198
1991;OW;Obwalden;21;2;216
1991;OW;Obwalden;22;2;244
1991;OW;Obwalden;23;2;259
1991;OW;Obwalden;24;2;237
1991;OW;Obwalden;25;2;250
1991;OW;Obwalden;26;2;243
1991;OW;Obwalden;27;2;261
1991;OW;Obwalden;28;2;252
1991;OW;Obwalden;29;2;307
1991;OW;Obwalden;30;2;234
1991;OW;Obwalden;31;2;259
1991;OW;Obwalden;32;2;215
1991;OW;Obwalden;33;2;221
1991;OW;Obwalden;34;2;229
1991;OW;Obwalden;35;2;210
1991;OW;Obwalden;36;2;213
1991;OW;Obwalden;37;2;206
1991;OW;Obwalden;38;2;196
1991;OW;Obwalden;39;2;187
1991;OW;Obwalden;40;2;188
1991;OW;Obwalden;41;2;184
1991;OW;Obwalden;42;2;210
1991;OW;Obwalden;43;2;189
1991;OW;Obwalden;44;2;169
1991;OW;Obwalden;45;2;193
1991;OW;Obwalden;46;2;170
1991;OW;Obwalden;47;2;155
1991;OW;Obwalden;48;2;139
1991;OW;Obwalden;49;2;152
1991;OW;Obwalden;50;2;138
1991;OW;Obwalden;51;2;125
1991;OW;Obwalden;52;2;142
1991;OW;Obwalden;53;2;152
1991;OW;Obwalden;54;2;125
1991;OW;Obwalden;55;2;104
1991;OW;Obwalden;56;2;114
1991;OW;Obwalden;57;2;136
1991;OW;Obwalden;58;2;146
1991;OW;Obwalden;59;2;152
1991;OW;Obwalden;60;2;134
1991;OW;Obwalden;61;2;147
1991;OW;Obwalden;62;2;124
1991;OW;Obwalden;63;2;124
1991;OW;Obwalden;64;2;106
1991;OW;Obwalden;65;2;116
1991;OW;Obwalden;66;2;121
1991;OW;Obwalden;67;2;134
1991;OW;Obwalden;68;2;140
1991;OW;Obwalden;69;2;121
1991;OW;Obwalden;70;2;123
1991;OW;Obwalden;71;2;116
1991;OW;Obwalden;72;2;119
1991;OW;Obwalden;73;2;83
1991;OW;Obwalden;74;2;106
1991;OW;Obwalden;75;2;120
1991;OW;Obwalden;76;2;81
1991;OW;Obwalden;77;2;94
1991;OW;Obwalden;78;2;100
1991;OW;Obwalden;79;2;102
1991;OW;Obwalden;80;2;76
1991;OW;Obwalden;81;2;93
1991;OW;Obwalden;82;2;87
1991;OW;Obwalden;83;2;60
1991;OW;Obwalden;84;2;74
1991;OW;Obwalden;85;2;40
1991;OW;Obwalden;86;2;47
1991;OW;Obwalden;87;2;48
1991;OW;Obwalden;88;2;31
1991;OW;Obwalden;89;2;33
1991;OW;Obwalden;90;2;27
1991;OW;Obwalden;91;2;16
1991;OW;Obwalden;92;2;13
1991;OW;Obwalden;93;2;9
1991;OW;Obwalden;94;2;6
1991;OW;Obwalden;95;2;3
1991;OW;Obwalden;96;2;2
1991;OW;Obwalden;97;2;6
1991;OW;Obwalden;98;2;2
1991;OW;Obwalden;99+;2;0
1991;NW;Nidwalden;0;1;278
1991;NW;Nidwalden;1;1;264
1991;NW;Nidwalden;2;1;236
1991;NW;Nidwalden;3;1;267
1991;NW;Nidwalden;4;1;210
1991;NW;Nidwalden;5;1;240
1991;NW;Nidwalden;6;1;229
1991;NW;Nidwalden;7;1;213
1991;NW;Nidwalden;8;1;214
1991;NW;Nidwalden;9;1;190
1991;NW;Nidwalden;10;1;215
1991;NW;Nidwalden;11;1;210
1991;NW;Nidwalden;12;1;214
1991;NW;Nidwalden;13;1;209
1991;NW;Nidwalden;14;1;215
1991;NW;Nidwalden;15;1;219
1991;NW;Nidwalden;16;1;215
1991;NW;Nidwalden;17;1;222
1991;NW;Nidwalden;18;1;216
1991;NW;Nidwalden;19;1;217
1991;NW;Nidwalden;20;1;241
1991;NW;Nidwalden;21;1;254
1991;NW;Nidwalden;22;1;259
1991;NW;Nidwalden;23;1;272
1991;NW;Nidwalden;24;1;297
1991;NW;Nidwalden;25;1;316
1991;NW;Nidwalden;26;1;348
1991;NW;Nidwalden;27;1;372
1991;NW;Nidwalden;28;1;320
1991;NW;Nidwalden;29;1;342
1991;NW;Nidwalden;30;1;298
1991;NW;Nidwalden;31;1;340
1991;NW;Nidwalden;32;1;309
1991;NW;Nidwalden;33;1;315
1991;NW;Nidwalden;34;1;313
1991;NW;Nidwalden;35;1;321
1991;NW;Nidwalden;36;1;309
1991;NW;Nidwalden;37;1;303
1991;NW;Nidwalden;38;1;297
1991;NW;Nidwalden;39;1;271
1991;NW;Nidwalden;40;1;239
1991;NW;Nidwalden;41;1;310
1991;NW;Nidwalden;42;1;309
1991;NW;Nidwalden;43;1;286
1991;NW;Nidwalden;44;1;280
1991;NW;Nidwalden;45;1;282
1991;NW;Nidwalden;46;1;255
1991;NW;Nidwalden;47;1;247
1991;NW;Nidwalden;48;1;237
1991;NW;Nidwalden;49;1;230
1991;NW;Nidwalden;50;1;191
1991;NW;Nidwalden;51;1;201
1991;NW;Nidwalden;52;1;173
1991;NW;Nidwalden;53;1;142
1991;NW;Nidwalden;54;1;172
1991;NW;Nidwalden;55;1;183
1991;NW;Nidwalden;56;1;167
1991;NW;Nidwalden;57;1;143
1991;NW;Nidwalden;58;1;147
1991;NW;Nidwalden;59;1;142
1991;NW;Nidwalden;60;1;141
1991;NW;Nidwalden;61;1;147
1991;NW;Nidwalden;62;1;139
1991;NW;Nidwalden;63;1;135
1991;NW;Nidwalden;64;1;148
1991;NW;Nidwalden;65;1;140
1991;NW;Nidwalden;66;1;136
1991;NW;Nidwalden;67;1;121
1991;NW;Nidwalden;68;1;105
1991;NW;Nidwalden;69;1;92
1991;NW;Nidwalden;70;1;115
1991;NW;Nidwalden;71;1;90
1991;NW;Nidwalden;72;1;91
1991;NW;Nidwalden;73;1;102
1991;NW;Nidwalden;74;1;83
1991;NW;Nidwalden;75;1;87
1991;NW;Nidwalden;76;1;92
1991;NW;Nidwalden;77;1;82
1991;NW;Nidwalden;78;1;75
1991;NW;Nidwalden;79;1;65
1991;NW;Nidwalden;80;1;61
1991;NW;Nidwalden;81;1;54
1991;NW;Nidwalden;82;1;36
1991;NW;Nidwalden;83;1;38
1991;NW;Nidwalden;84;1;34
1991;NW;Nidwalden;85;1;15
1991;NW;Nidwalden;86;1;24
1991;NW;Nidwalden;87;1;22
1991;NW;Nidwalden;88;1;13
1991;NW;Nidwalden;89;1;9
1991;NW;Nidwalden;90;1;8
1991;NW;Nidwalden;91;1;2
1991;NW;Nidwalden;92;1;5
1991;NW;Nidwalden;93;1;3
1991;NW;Nidwalden;94;1;1
1991;NW;Nidwalden;95;1;0
1991;NW;Nidwalden;96;1;0
1991;NW;Nidwalden;97;1;1
1991;NW;Nidwalden;98;1;0
1991;NW;Nidwalden;99+;1;0
1991;NW;Nidwalden;0;2;247
1991;NW;Nidwalden;1;2;239
1991;NW;Nidwalden;2;2;220
1991;NW;Nidwalden;3;2;225
1991;NW;Nidwalden;4;2;240
1991;NW;Nidwalden;5;2;220
1991;NW;Nidwalden;6;2;236
1991;NW;Nidwalden;7;2;218
1991;NW;Nidwalden;8;2;222
1991;NW;Nidwalden;9;2;227
1991;NW;Nidwalden;10;2;240
1991;NW;Nidwalden;11;2;211
1991;NW;Nidwalden;12;2;170
1991;NW;Nidwalden;13;2;218
1991;NW;Nidwalden;14;2;190
1991;NW;Nidwalden;15;2;188
1991;NW;Nidwalden;16;2;216
1991;NW;Nidwalden;17;2;212
1991;NW;Nidwalden;18;2;191
1991;NW;Nidwalden;19;2;207
1991;NW;Nidwalden;20;2;225
1991;NW;Nidwalden;21;2;246
1991;NW;Nidwalden;22;2;256
1991;NW;Nidwalden;23;2;286
1991;NW;Nidwalden;24;2;289
1991;NW;Nidwalden;25;2;307
1991;NW;Nidwalden;26;2;320
1991;NW;Nidwalden;27;2;308
1991;NW;Nidwalden;28;2;296
1991;NW;Nidwalden;29;2;332
1991;NW;Nidwalden;30;2;337
1991;NW;Nidwalden;31;2;310
1991;NW;Nidwalden;32;2;308
1991;NW;Nidwalden;33;2;272
1991;NW;Nidwalden;34;2;281
1991;NW;Nidwalden;35;2;278
1991;NW;Nidwalden;36;2;260
1991;NW;Nidwalden;37;2;255
1991;NW;Nidwalden;38;2;255
1991;NW;Nidwalden;39;2;259
1991;NW;Nidwalden;40;2;245
1991;NW;Nidwalden;41;2;247
1991;NW;Nidwalden;42;2;241
1991;NW;Nidwalden;43;2;267
1991;NW;Nidwalden;44;2;258
1991;NW;Nidwalden;45;2;221
1991;NW;Nidwalden;46;2;248
1991;NW;Nidwalden;47;2;225
1991;NW;Nidwalden;48;2;215
1991;NW;Nidwalden;49;2;212
1991;NW;Nidwalden;50;2;186
1991;NW;Nidwalden;51;2;174
1991;NW;Nidwalden;52;2;158
1991;NW;Nidwalden;53;2;168
1991;NW;Nidwalden;54;2;147
